HST;17.84;true;18;17.0;21.78;22.0;26.0;true;2.1;1.22;true;22.3;0.48;2022-09-29;7.64;7.7
HSY;228.22;true;20;210.0;236.85;236.5;259.0;true;2.5;0.34;true;29.04;4.14;2022-08-18;0.3;0.74
HUM;510.54;true;22;514.0;552.05;550.0;590.0;true;2.0;0.73;true;20.84;3.15;2022-09-29;1.21;1.53
HWM;35.37;true;14;31.0;41.79;43.0;46.0;true;1.9;1.4;true;37.63;0.16;2022-11-03;0.82;2.15
IBM;129.9;true;17;111.0;139.5;140.0;160.0;true;2.4;0.83;true;21.33;6.6;2022-08-09;0.74;0.95
ICE;93.05;true;14;102.0;126.86;122.0;164.0;true;2.1;0.91;true;15.56;1.52;2022-12-14;0.01;1.04
IDXX;337.65;true;8;415.0;486.5;470.0;582.0;true;2.3;1.14;true;42.85;0.0;;0.5;0.89
IEX;203.95;true;15;205.0;224.6;220.0;280.0;true;2.2;0.99;true;30.35;2.4;2022-10-13;2.0;3.02
IFF;94.07;true;2;156.46;169.24;169.24;182.03;true;1.5;1.07;true;37.04;3.24;2022-09-22;0.64;1.64
ILMN;220.01;true;17;165.0;253.47;245.0;380.0;true;2.5;1.12;true;49.55;0.0;;0.69;1.0
INCY;70.58;true;15;63.0;87.4;90.0;119.0;true;2.3;0.66;true;16.23;0.0;;3.67;3.91
INTC;26.97;true;34;18.0;34.77;32.0;72.0;true;3.2;0.71;true;5.79;1.46;2022-11-04;1.23;1.86
INTU;417.18;true;21;360.0;520.48;533.0;650.0;true;1.9;1.18;true;57.3;3.12;2022-10-06;1.05;1.39
INVH;33.1;true;19;36.0;42.26;41.0;52.0;true;1.9;0.9;true;58.07;0.88;2022-11-07;1.32;2.87
IP;33.08;true;11;27.5;36.32;35.0;60.0;true;3.1;0.97;true;8.87;1.85;2022-11-14;1.09;1.62
IPG;28.24;true;10;22.0;33.5;34.0;43.0;true;2.4;0.0;true;11.39;1.16;2022-08-31;0.0;0.0
IQV;178.15;true;19;215.0;261.53;265.0;300.0;true;1.6;1.36;true;29.2;0.0;;0.83;0.96
IR;46.79;true;13;44.0;53.23;54.0;60.0;true;2.2;1.45;true;34.66;0.08;2022-08-16;1.65;2.43
IRM;47.07;true;7;20.0;55.43;60.0;68.0;true;2.1;0.84;true;37.06;2.47;2022-09-14;0.71;0.87
ISRG;218.49;true;19;205.0;254.11;250.0;325.0;true;2.1;1.29;true;56.17;0.0;;6.38;7.03
IT;289.75;true;9;300.0;325.46;315.0;365.0;true;2.2;1.35;true;32.3;0.0;1999-07-19;0.49;0.62
ITW;195.62;true;17;165.0;196.82;200.0;229.0;true;3.0;1.1;true;23.21;5.24;2022-09-29;0.93;1.48
IVZ;14.89;false;0;0.0;0.0;0.0;0.0;false;0.0;1.3;true;6.45;0.75;2022-08-11;0.89;6.27
J;115.02;true;15;134.0;154.4;154.0;175.0;true;1.7;0.89;true;32.22;0.92;2022-09-29;1.38;1.43
JBHT;165.32;true;23;170.0;190.3;192.0;230.0;true;2.2;1.13;true;17.29;1.6;2022-11-03;1.21;1.43
JCI;53.04;false;0;0.0;0.0;0.0;0.0;false;0.0;1.16;true;35.84;1.4;2022-09-23;0.62;0.97
JKHY;187.32;true;10;175.0;196.5;199.5;212.0;true;2.8;0.65;true;37.92;1.96;2022-09-08;0.8;1.13
JNJ;168.71;true;20;160.0;183.94;182.45;215.0;true;2.4;0.56;true;23.5;4.52;2022-11-21;0.0;0.0
JNPR;28.76;true;18;25.0;33.11;32.0;42.0;true;2.7;0.87;true;24.37;0.84;2022-08-31;1.06;1.58
JPM;122.23;true;25;118.0;136.78;135.0;162.0;true;2.3;1.07;true;10.31;4.0;2022-10-05;0.0;0.0
K;72.24;true;19;55.0;73.94;75.0;82.0;true;3.1;0.44;true;16.65;2.36;2022-08-31;0.37;0.7
KDP;37.62;true;17;36.0;40.97;41.5;45.0;true;2.3;0.57;true;24.75;0.8;2022-09-29;0.3;0.56
KEY;16.9;true;20;15.0;21.07;20.0;38.0;true;2.7;1.28;true;7.75;0.78;2022-08-29;0.0;0.0
KEYS;168.96;true;13;170.0;195.38;190.0;225.0;true;2.0;1.05;true;26.82;0.0;;2.08;3.02
KHC;35.21;true;20;34.0;41.78;41.25;48.0;true;2.6;0.73;true;28.63;1.6;2022-08-25;0.4;0.89
KIM;19.69;true;19;20.0;23.7;23.25;27.0;true;2.1;1.38;true;16.27;0.88;2022-09-08;104.57;105.11
KLAC;290.63;true;19;260.0;362.92;360.0;460.0;true;2.0;1.35;true;13.26;5.2;2022-08-12;1.61;2.5
KMB;113.96;true;18;117.0;126.29;127.5;138.0;true;3.1;0.39;true;21.62;4.64;2022-09-08;0.39;0.79
KMI;17.52;true;18;18.0;20.27;20.0;25.0;true;2.9;0.92;true;16.53;1.11;2022-07-29;0.32;0.52
KMX;55.69;true;14;48.0;79.54;76.5;104.5;true;2.3;1.48;true;11.37;0.0;;0.22;2.75
KO;55.96;true;23;59.0;66.67;66.0;76.0;true;2.1;0.57;true;25.44;1.76;2022-11-30;0.79;1.13
KR;43.63;true;18;43.0;53.68;51.11;75.0;true;2.7;0.51;true;13.34;1.04;2022-11-14;0.18;0.72
L;55.5;false;0;0.0;0.0;0.0;0.0;true;3.0;0.82;true;12.36;0.25;2022-08-16;0.47;0.47
LDOS;95.39;true;12;100.0;116.17;118.0;130.0;true;2.1;0.76;true;18.56;1.44;2022-09-14;0.71;0.9
LEN;73.43;true;16;72.0;95.0;90.0;133.0;true;2.4;1.45;true;4.87;1.5;2022-10-12;1.48;13.94
LH;211.71;true;13;260.0;296.38;300.0;320.0;true;1.9;1.07;true;10.1;2.88;2022-11-16;1.56;1.9
LHX;247.2;false;0;0.0;0.0;0.0;0.0;false;0.0;0.7;true;25.51;4.48;2022-11-17;0.96;1.27
LIN;288.32;true;15;269.79;334.34;332.9;377.34;true;1.8;0.87;true;41.79;4.68;2022-09-01;0.56;0.74
LKQ;51.49;true;9;52.0;64.44;65.0;70.0;true;1.7;1.37;true;11.92;1.0;2022-08-10;0.57;1.74
LLY;340.77;false;0;0.0;0.0;0.0;0.0;true;2.0;0.33;true;52.51;3.92;2022-11-14;0.66;1.1
LMT;454.61;true;20;374.0;454.5;453.0;515.0;true;2.7;0.67;true;20.9;12.0;2022-11-30;1.05;1.28
LNC;50.38;true;14;45.0;57.0;54.5;78.0;true;2.7;1.78;true;10.43;1.8;2022-10-06;0.52;2.75
LNT;49.76;true;8;51.0;57.63;58.0;64.0;true;2.6;0.52;true;18.57;1.71;2022-10-28;0.22;0.57
LOW;182.37;true;27;159.0;240.6;240.0;300.0;true;2.2;1.17;true;14.31;4.2;2022-10-18;0.1;1.11
LRCX;369.29;true;23;300.0;441.22;425.0;595.0;true;2.1;1.38;true;10.59;6.9;2022-09-13;1.77;2.69
LUMN;6.66;true;11;6.0;8.55;8.0;12.0;true;3.5;1.07;true;3.43;1.0;2022-08-29;0.33;2.04
LUV;33.1;true;15;35.0;48.2;45.0;66.0;true;2.0;1.03;true;20.31;0.0;2020-03-03;1.52;1.66
LVS;39.07;true;12;37.0;47.71;45.75;62.0;true;2.0;1.17;true;16.16;0.0;2020-03-17;0.0;0.0
LW;81.72;true;7;80.0;92.57;95.0;101.0;true;1.9;0.51;true;29.4;0.98;2022-11-03;1.2;2.09
LYB;82.16;true;25;65.0;87.4;86.0;115.0;true;2.8;1.26;true;5.0;4.76;2022-08-26;0.85;1.68
LYV;79.53;true;13;92.0;118.54;115.0;140.0;true;2.1;1.34;true;0.0;0.0;;0.85;0.99
MA;302.37;true;35;312.0;404.57;405.0;472.0;true;1.8;1.07;true;30.64;1.96;2022-10-06;0.79;1.26
MAA;149.53;true;18;153.0;193.0;193.5;232.0;true;2.4;0.75;true;29.38;5.0;2022-10-13;0.09;0.37
MAR;153.49;true;19;153.0;171.42;170.0;190.0;true;2.4;1.57;true;29.02;1.2;2022-08-17;0.41;0.45
MAS;46.39;true;16;40.0;60.5;62.0;76.0;true;2.5;1.21;true;12.99;1.12;2022-08-11;0.76;1.36
MCD;254.55;true;35;242.0;277.06;276.0;328.0;true;2.0;0.59;true;31.35;6.08;2022-11-30;1.09;1.41
MCHP;61.85;true;23;62.0;83.97;82.0;125.0;true;2.1;1.56;true;22.74;1.2;2022-08-18;1.03;1.78
MCK;370.64;true;13;320.0;384.31;385.0;423.0;true;1.9;0.62;true;39.35;2.16;2022-08-31;0.47;0.96
MCO;242.03;true;16;235.0;298.0;302.5;342.0;true;2.3;1.24;true;26.17;2.8;2022-08-18;1.2;1.39
MDLZ;57.35;true;23;63.0;70.5;70.0;78.0;true;1.9;0.64;true;20.85;1.54;2022-09-29;0.38;0.68
MDT;83.26;true;24;85.0;105.89;105.5;142.3;true;2.3;0.77;true;21.51;2.72;2022-09-22;1.01;1.58
MET;68.06;true;16;73.0;77.44;77.0;83.0;true;1.8;1.01;true;17.23;2.0;2022-11-07;0.85;1.04
META;130.01;true;51;140.0;216.15;205.0;466.0;true;2.1;1.32;true;10.91;0.0;;2.34;2.52
MGM;33.92;true;14;35.0;50.82;50.0;72.0;true;2.2;2.05;true;4.85;0.01;2022-09-08;1.21;1.65
MHK;95.37;true;13;99.0;122.08;123.0;170.0;true;3.1;1.3;true;6.2;0.0;;0.66;1.51
MKC;73.84;true;12;66.0;80.72;79.0;100.69;true;3.0;0.57;true;28.84;1.48;2022-10-07;0.29;0.77
MKTX;243.02;true;11;214.0;275.55;270.0;471.0;true;2.9;0.65;true;37.74;2.8;2022-11-01;8.2;9.2
MLM;315.31;true;21;309.0;401.57;409.0;500.0;true;2.1;0.87;true;25.02;2.64;2022-08-31;2.38;3.62
MMC;154.93;true;15;142.0;175.13;180.0;197.0;true;2.6;0.89;true;23.19;2.36;2022-10-06;0.91;1.04
MMM;116.81;true;18;107.0;131.63;126.0;210.0;true;3.3;0.99;true;16.31;5.96;2022-08-19;0.8;1.47
MNST;87.59;true;19;88.0;100.58;100.0;111.0;true;2.3;0.9;true;37.92;0.0;;3.33;4.3
MO;44.48;true;15;36.0;48.7;48.0;68.0;true;2.7;0.64;true;45.39;3.76;2022-09-14;0.31;0.49
MOH;360.38;true;16;315.0;360.06;365.5;390.0;true;2.6;0.81;true;27.62;0.0;;1.4;1.43
MOS;53.1;true;19;49.0;65.31;65.0;93.0;true;2.5;1.57;true;6.05;0.6;2022-11-30;0.6;1.3
MPC;111.38;true;15;111.0;125.93;125.0;140.0;true;2.0;1.6;true;7.71;2.32;2022-08-16;1.08;1.49
MPWR;332.83;true;9;410.0;538.78;550.0;620.0;true;1.8;1.17;true;47.82;3.0;2022-09-29;3.71;5.23
MRK;95.67;true;21;85.0;101.86;102.0;125.0;true;2.2;0.33;true;14.61;2.76;2022-09-14;0.91;1.39
MRNA;128.32;true;14;74.0;212.71;185.0;506.0;true;2.5;1.69;true;3.6;0.0;;1.58;1.99
MRO;29.15;true;23;25.0;32.03;32.0;40.0;true;2.4;2.41;true;6.91;0.32;2022-08-16;1.13;1.18
MS;79.22;false;0;0.0;0.0;0.0;0.0;false;0.0;1.33;true;11.5;3.1;2022-10-28;0.0;0.0
MSCI;401.48;true;11;423.0;483.09;499.0;545.0;true;2.4;1.09;true;41.26;5.0;2022-08-11;1.28;1.33
MSFT;242.12;true;44;275.0;323.38;315.0;411.0;true;1.7;0.96;true;25.09;2.72;2022-11-16;1.57;1.78
MSI;226.38;true;11;220.0;280.82;280.0;311.0;true;2.0;0.92;true;32.57;3.16;2022-09-14;0.8;1.16
MTB;161.77;true;19;170.0;200.32;200.0;255.0;true;2.3;0.84;true;15.39;4.8;2022-08-31;0.0;0.0
MTCH;43.0;true;21;60.0;79.0;80.0;110.0;true;2.1;1.32;true;119.44;0.0;2015-11-10;1.05;1.28
MTD;1174.38;true;11;1120.0;1330.73;1315.0;1500.0;true;2.8;1.14;true;32.27;0.0;;0.66;1.18
MU;56.05;true;32;45.0;65.92;65.0;100.0;true;2.2;1.28;true;7.23;0.46;2022-10-07;1.92;2.89
NCLH;14.93;true;15;13.0;18.87;16.0;35.0;true;2.3;2.33;true;0.0;0.0;;0.5;0.62
NDAQ;57.74;true;15;50.0;65.84;65.0;84.0;true;2.3;0.94;true;25.32;0.8;2022-12-01;0.09;0.96
NDSN;216.53;true;7;250.0;274.86;270.0;310.0;true;2.3;0.93;true;26.25;2.6;2022-08-22;0.8;1.35
NEE;71.65;true;16;81.0;94.05;94.0;108.0;true;1.9;0.49;true;54.28;1.7;2022-11-23;0.3;0.53
NEM;42.37;true;1;79.08;79.08;79.08;79.08;true;2.0;0.27;true;45.07;2.2;2022-09-07;1.93;2.82
NFLX;289.57;true;37;162.0;270.41;270.0;365.0;true;2.6;1.22;true;24.4;0.0;;0.9;1.13
NI;24.49;true;12;27.0;32.0;32.5;34.0;true;2.0;0.45;true;16.01;0.94;2022-10-28;0.31;0.63
NKE;88.5;true;33;77.0;110.52;110.0;185.0;true;2.2;1.11;true;25.14;1.22;2022-09-02;1.54;2.64
NLOK;21.8;true;5;24.8;26.54;26.0;29.0;true;2.4;0.98;true;15.24;0.5;2022-08-19;0.55;0.62
NLSN;0.0;false;0;0.0;0.0;0.0;0.0;false;0.0;0.0;false;0.0;0.0;null;0.0;0.0
NOC;522.66;true;19;413.0;518.89;525.0;565.0;true;2.3;0.59;true;14.6;6.92;2022-08-26;1.09;1.3
NOW;360.67;true;35;325.0;542.97;520.0;850.0;true;1.8;0.98;true;396.34;0.0;;0.99;1.12
NRG;42.36;true;10;38.0;44.3;43.5;52.0;true;2.6;0.83;true;2.98;1.4;2022-07-29;0.25;1.29
NSC;208.04;true;25;178.0;241.04;241.0;274.0;true;2.6;1.33;true;16.34;4.96;2022-08-05;0.95;1.1
NTAP;65.6;true;19;62.41;87.92;85.0;120.0;true;2.4;1.2;true;15.73;2.0;2022-10-06;1.21;1.38
NTRS;79.67;true;15;80.0;97.3;94.0;121.0;true;2.7;1.12;true;10.84;3.0;2022-12-08;0.0;0.0
NUE;135.56;true;13;39.0;122.35;120.2;180.0;true;2.9;1.45;true;4.28;2.0;2022-09-29;1.65;3.1
NVDA;124.66;true;40;110.0;192.12;194.0;320.0;true;2.1;1.71;true;33.43;0.16;2022-09-07;2.95;3.62
NVR;4046.65;true;4;4300.0;5087.5;4850.0;6350.0;true;2.4;0.95;true;9.8;0.0;;1.85;5.18
NWL;15.02;true;11;15.0;20.32;18.5;35.0;true;2.4;0.86;true;8.78;0.92;2022-08-30;0.41;1.03
NWS;17.34;false;0;0.0;0.0;0.0;0.0;false;0.0;1.29;true;16.51;0.2;2022-09-13;0.98;1.16
NWSA;17.2;true;6;16.5;23.2;21.85;32.0;true;2.4;1.29;true;16.38;0.2;2022-09-13;0.98;1.16
NXPI;145.25;true;26;145.0;190.62;195.0;260.0;true;2.2;1.48;true;15.91;3.38;2022-09-14;1.54;2.15
O;57.63;true;15;61.0;72.17;74.5;80.0;true;2.4;0.79;true;58.21;2.98;2022-10-31;0.82;1.04
ODFL;260.43;true;18;252.0;283.11;277.5;340.0;true;2.8;1.06;true;24.16;1.2;2022-12-06;1.79;1.92
OGN;23.68;true;7;25.0;34.14;36.0;41.0;true;2.7;0.0;true;5.46;1.12;2022-08-12;0.85;1.58
OKE;56.6;true;17;55.0;67.35;68.0;80.0;true;2.6;1.64;true;16.08;3.74;2022-10-31;0.53;0.83
OMC;70.18;true;11;57.0;76.73;78.0;95.0;true;2.6;0.84;true;11.28;2.8;2022-09-20;0.77;0.95
ON;65.68;true;25;55.0;75.34;75.0;90.0;true;2.1;1.75;true;15.98;0.0;;1.73;2.79
ORCL;72.7;true;27;55.0;87.26;87.0;115.0;true;2.7;0.93;true;34.45;1.28;2022-10-11;0.49;0.6
ORLY;744.07;true;18;660.0;775.78;787.5;823.0;true;2.1;0.94;true;23.09;0.0;;0.11;0.75
OTIS;66.79;true;12;70.0;78.42;79.5;90.0;true;2.4;0.82;true;23.03;1.16;2022-08-18;0.79;0.97
OXY;71.26;true;25;59.0;75.49;74.0;110.0;true;2.6;1.84;true;7.01;0.52;2022-09-09;0.79;1.07
PARA;19.22;true;26;15.0;25.29;24.0;47.0;true;3.0;1.57;true;3.95;0.96;2022-12-14;1.14;1.47
PAYC;323.01;true;18;343.0;397.0;398.5;450.0;true;2.0;1.42;true;81.57;0.0;;0.08;1.08
PAYX;112.16;true;16;112.21;126.79;127.5;140.0;true;2.9;0.99;true;28.25;3.16;2022-11-08;0.55;1.29
PCAR;90.17;true;18;85.0;94.56;95.0;104.0;true;2.5;0.87;true;14.22;1.48;2022-11-14;3.63;4.23
PCG;14.5;true;12;12.5;16.46;16.0;19.0;true;2.0;1.08;true;145.0;0.0;2017-09-28;0.61;0.78
PEAK;22.44;true;16;23.0;30.44;29.5;38.0;true;2.2;0.82;true;56.1;1.2;2022-08-05;0.07;0.38
PEG;54.3;true;16;60.0;70.25;69.0;76.0;true;2.1;0.61;true;0.0;2.16;2022-09-08;0.56;0.78
PEP;173.06;true;20;170.0;183.68;183.0;200.0;true;2.5;0.57;true;24.76;4.6;2022-09-01;0.68;0.92
PFE;44.95;false;0;0.0;0.0;0.0;0.0;false;0.0;0.64;true;8.75;1.6;2022-11-03;1.08;1.42
PFG;78.84;true;13;61.0;73.85;75.0;86.0;true;3.2;1.24;true;4.84;2.56;2022-09-07;0.34;1.29
PG;128.58;true;22;122.0;147.71;147.0;170.0;true;2.4;0.39;true;22.28;3.65;2022-10-20;0.34;0.62
PGR;122.45;true;16;92.0;122.69;125.0;150.0;true;2.9;0.44;true;86.23;0.4;2022-10-06;0.28;0.39
PH;269.39;true;18;260.0;316.89;312.5;385.0;true;2.1;1.53;true;26.7;5.32;2022-08-26;0.53;2.06
PHM;37.49;true;12;41.0;51.17;51.5;63.0;true;2.4;1.3;true;4.19;0.6;2022-09-21;0.29;4.57
PKG;116.94;true;10;104.0;132.6;127.0;172.0;true;2.8;0.85;true;10.81;5.0;2022-09-30;2.02;3.07
PKI;130.55;true;12;120.0;167.58;172.5;202.0;true;2.7;1.15;true;24.49;0.28;2022-10-20;1.24;2.02
PLD;103.08;true;18;116.0;137.33;129.5;193.0;true;1.8;0.0;true;20.62;3.16;2022-09-14;0.2;0.39
PM;86.51;true;16;85.0;103.79;103.5;127.0;true;2.4;0.69;true;14.84;5.08;2022-09-27;0.26;0.92
PNC;156.37;true;20;149.0;177.74;170.75;222.0;true;2.5;1.15;true;11.79;6.0;2022-10-14;0.0;0.0
PNR;39.62;true;14;38.0;52.71;49.0;70.0;true;2.7;1.05;true;11.69;0.84;2022-10-20;0.64;1.38
PNW;64.18;true;13;56.0;67.77;68.0;89.0;true;3.5;0.38;true;13.23;3.46;2022-10-31;0.33;0.89
POOL;284.83;true;9;340.0;385.11;368.0;465.0;true;2.3;0.0;true;14.82;4.0;2022-08-10;0.0;0.0
PPG;112.59;true;25;104.0;132.12;130.0;170.0;true;2.4;1.16;true;25.3;2.48;2022-11-09;0.0;0.0
PPL;25.69;true;14;24.0;29.63;29.15;33.0;true;2.1;0.8;true;25.95;0.9;2022-09-08;0.41;0.62
PRU;98.29;true;15;80.0;99.33;100.0;118.0;true;2.9;1.37;true;17.87;4.8;2022-08-22;1.01;1.19
PSA;292.68;true;12;290.0;364.0;363.5;482.0;true;2.0;0.38;true;24.93;8.0;2022-09-13;1.04;1.07
PSX;100.44;true;14;96.0;112.06;115.0;127.0;true;2.3;1.36;true;8.51;3.88;2022-11-16;0.92;1.28
PTC;112.39;true;13;120.0;142.38;146.0;160.0;true;1.9;1.15;true;26.76;0.0;;1.03;1.23
PWR;133.41;true;15;125.0;151.67;154.0;168.0;true;1.8;1.1;true;43.46;0.28;2022-09-30;1.45;1.56
PXD;264.35;true;32;219.0;282.88;281.0;380.0;true;2.3;1.48;true;10.82;20.35;2022-09-02;1.19;1.33
PYPL;83.94;true;42;90.0;120.12;120.0;160.0;true;2.1;1.4;true;48.52;0.0;;0.23;1.23
QCOM;115.74;true;32;125.0;181.11;175.0;289.38;true;2.1;1.28;true;10.26;3.0;2022-11-30;0.9;1.61
QRVO;85.49;true;24;80.0;112.33;109.5;160.0;true;2.7;1.37;true;11.05;0.0;;1.97;3.3
RCL;49.2;true;14;35.0;64.57;58.0;135.0;true;2.4;2.31;true;0.0;0.0;2020-03-05;0.23;0.3
RE;279.88;false;0;0.0;0.0;0.0;0.0;false;0.0;0.51;true;14.12;6.6;2022-08-23;1.08;1.57
REG;55.67;true;17;56.0;67.91;67.0;81.0;true;2.4;1.1;true;19.74;2.5;2022-09-14;0.84;0.95
REGN;713.91;true;23;575.0;763.78;760.0;970.0;true;2.4;0.17;true;14.36;0.0;;4.2;5.12
RF;19.52;true;23;20.0;24.43;24.3;30.0;true;2.2;1.25;true;8.75;0.8;2022-12-07;0.0;0.0
RHI;73.01;true;10;66.0;80.9;76.0;120.0;true;3.1;0.0;true;11.85;1.72;2022-08-24;0.0;0.0
RJF;100.99;true;9;100.0;118.11;119.0;130.0;true;2.1;1.03;true;14.41;1.36;2022-09-30;3.03;3.05
RL;90.71;true;17;82.0;114.25;111.0;145.0;true;2.6;1.35;true;12.18;3.0;2022-09-29;1.3;2.05
RMD;222.28;true;7;222.0;254.29;252.0;276.0;true;2.3;0.48;true;41.94;1.76;2022-08-17;1.27;2.8
ROK;231.87;true;21;200.0;241.52;246.0;300.0;true;2.7;1.43;true;40.47;4.48;2022-08-12;0.67;1.06
ROL;36.43;true;4;30.0;36.25;37.5;40.0;true;2.5;0.58;true;54.37;0.4;2022-08-09;0.8;0.98
ROP;370.73;true;9;414.0;484.89;500.0;550.0;true;2.3;1.05;true;38.94;2.48;2022-10-05;1.15;1.58
ROST;85.07;true;22;80.0;99.69;99.05;135.0;true;2.2;0.95;true;20.16;1.24;2022-09-02;1.12;1.92
RSG;133.54;true;15;140.0;156.07;156.0;167.0;true;2.1;0.71;true;30.63;1.98;2022-09-30;0.66;0.73
RTX;88.54;true;19;85.0;107.16;109.0;124.0;true;2.0;0.75;true;29.61;2.2;2022-11-17;0.71;1.1
SBAC;248.2;true;18;269.0;349.72;350.0;425.0;true;2.2;0.5;true;76.84;2.84;2022-08-24;0.27;0.34
SBNY;142.31;true;17;176.0;219.12;210.0;350.0;true;1.7;1.71;true;7.58;2.24;2022-10-27;0.0;0.0
SBUX;88.61;true;31;64.0;96.67;97.0;136.0;true;2.5;0.88;true;24.96;2.12;2022-11-09;0.54;0.84
SCHW;70.32;true;14;73.0;87.21;85.5;100.0;true;2.1;0.0;true;21.31;0.88;2022-08-11;0.0;0.0
SEDG;202.66;true;26;67.0;342.65;361.0;420.0;true;2.0;1.28;true;77.95;0.0;;2.56;3.73
SEE;46.86;true;14;52.0;63.21;64.5;76.0;true;2.4;1.22;true;12.98;0.8;2022-12-01;0.67;1.34
SHW;207.82;true;25;215.0;259.92;261.0;325.0;true;2.5;1.06;true;31.2;2.4;2022-11-17;0.47;0.87
SIVB;230.03;true;21;330.0;444.33;430.0;750.0;true;2.2;0.0;true;9.34;0.0;1992-02-10;0.0;0.0
SJM;142.81;true;13;124.0;140.69;143.0;160.0;true;3.2;0.22;true;26.25;4.08;2022-11-09;0.35;1.05
SLB;50.41;false;0;0.0;0.0;0.0;0.0;false;0.0;1.75;true;27.55;0.7;2022-09-06;0.86;1.35
SNA;207.75;true;9;170.0;232.56;238.0;298.0;true;2.7;1.09;true;13.04;5.68;2022-08-18;2.18;3.29
SNPS;296.5;true;15;348.5;411.23;420.0;455.0;true;1.7;1.24;true;44.92;0.0;;0.98;1.14
SO;64.5;true;16;55.0;70.94;71.0;82.0;true;2.8;0.54;true;22.79;2.72;2022-11-18;0.46;0.85
SPG;101.04;true;16;98.0;122.56;119.0;179.0;true;2.3;1.49;true;15.76;7.0;2022-09-08;0.34;0.38
SPGI;295.94;true;17;349.0;391.53;386.0;434.0;true;1.8;1.08;true;22.32;3.4;2022-11-25;1.15;1.26
SRE;142.28;true;15;144.0;167.0;169.0;178.0;true;2.2;0.69;true;41.0;4.58;2022-09-22;0.64;0.78
STE;167.22;true;4;225.0;237.5;237.5;250.0;true;2.0;0.82;true;43.77;1.88;2022-09-06;1.19;2.03
STT;69.12;true;14;66.0;77.0;75.5;95.0;true;2.4;1.58;true;9.78;2.52;2022-09-30;0.0;0.0
STX;55.71;false;0;0.0;0.0;0.0;0.0;false;0.0;1.19;true;7.57;2.8;2022-09-20;0.69;1.16
STZ;225.15;true;22;238.0;274.77;275.5;310.0;true;2.0;0.98;true;536.07;3.2;2022-11-03;0.46;1.4
SWK;73.95;true;13;79.0;104.54;95.0;155.0;true;2.7;1.28;true;12.86;3.2;2022-09-02;0.16;0.85
SWKS;84.14;true;25;90.0;126.96;125.0;190.0;true;2.5;1.22;true;10.68;2.48;2022-08-24;1.18;2.37
SYF;32.41;true;18;22.0;38.22;39.5;48.0;true;2.3;1.55;true;4.71;0.92;2022-07-29;0.0;0.0
SYK;218.31;true;23;205.0;238.48;237.0;290.0;true;2.2;0.97;true;40.2;2.78;2022-09-29;0.97;2.0
SYY;80.05;true;13;80.0;91.38;92.0;100.0;true;2.3;1.04;true;30.32;1.96;2022-10-06;0.66;1.2
T;17.1;true;22;9.0;20.5;20.5;28.0;true;2.7;0.65;true;7.57;1.11;2022-10-06;0.26;0.62
TAP;49.16;true;16;49.0;54.63;53.0;65.0;true;3.0;0.86;true;14.37;1.52;2022-09-01;0.44;0.82
TDG;537.88;true;19;610.0;714.9;710.0;801.0;true;2.0;1.43;true;42.19;0.0;2022-08-18;3.57;4.69
TDY;350.48;true;7;444.0;483.57;500.0;515.0;true;2.1;1.06;true;24.84;0.0;;1.0;1.67
TECH;283.29;true;11;360.0;470.72;480.0;550.0;true;1.9;1.28;true;42.73;1.28;2022-08-12;2.51;3.44
TEL;114.89;false;0;0.0;0.0;0.0;0.0;false;0.0;1.31;true;15.04;2.24;2022-11-17;0.78;1.5
TER;77.27;true;21;74.0;107.41;112.0;127.0;true;2.4;1.52;true;16.27;0.44;2022-08-30;1.84;2.85
TFC;41.51;true;21;42.0;51.85;52.0;61.0;true;2.7;1.09;true;9.54;2.08;2022-08-11;0.0;0.0
TFX;197.67;true;12;210.0;272.92;265.0;370.0;true;2.4;1.09;true;18.39;1.36;2022-08-12;1.22;2.27
TGT;159.19;true;29;161.0;191.89;190.0;244.0;true;2.1;1.02;true;18.03;4.32;2022-11-15;0.05;0.82
TJX;67.61;true;21;65.0;76.52;77.0;90.0;true;2.0;0.86;true;24.15;1.18;2022-11-09;0.41;1.17
TMO;496.74;true;22;525.0;649.68;667.5;715.0;true;1.9;0.86;true;26.44;1.2;2022-09-14;0.98;1.65
TMUS;136.46;true;30;128.0;173.73;172.0;214.0;true;1.9;0.51;true;99.61;0.0;2013-05-01;0.63;0.85
TPR;31.27;true;19;36.0;45.26;46.0;60.0;true;2.0;1.38;true;9.62;1.2;2022-09-08;0.97;1.75
TRMB;55.88;true;9;64.0;76.33;75.0;89.0;true;2.1;1.57;true;27.94;0.0;;0.65;1.02
TROW;102.52;true;11;70.0;92.45;98.0;105.0;true;3.5;1.3;true;9.89;4.8;2022-09-14;1.82;1.82
TRV;176.23;true;17;155.0;178.24;180.0;200.0;true;2.8;0.61;true;12.89;3.72;2022-12-08;0.18;0.34
TSCO;197.37;true;27;198.0;232.33;230.0;270.0;true;2.1;0.86;true;21.81;3.68;2022-08-19;0.1;1.48
TSLA;214.44;true;37;24.33;284.26;316.67;461.0;true;2.3;2.13;true;74.72;0.0;;0.97;1.43
TSN;65.12;true;11;73.0;89.35;89.0;111.0;true;2.6;0.73;true;5.85;1.84;2022-11-30;0.76;1.99
TT;144.86;false;0;0.0;0.0;0.0;0.0;true;3.0;1.19;true;22.71;2.68;2022-12-01;0.72;1.09
